geom,degrade_level,query_split,similarity,template_mode,record_id,yaw_true,pitch_true,top1_yaw_pred,top1_pitch_pred,top1_yaw_err,top1_pitch_err,nearest_distance,margin,topk10_idx
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw190_pitch-065,190.0,-65.0,310.0,20.0,120.0,85.0,0.0,0.0,1545;9;1059;1727;37;1958;548;757;475;1853
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw335_pitch-060,335.0,-60.0,335.0,-55.0,0.0,5.0,0.0,0.0,1661;609;727;1484;1726;1921;1487;1223;1883;16
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw315_pitch-015,315.0,-15.0,150.0,25.0,165.0,40.0,2e-06,0.00013,218;1619;558;1005;1283;133;935;2016;1728;705
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw260_pitch-080,260.0,-80.0,260.0,-85.0,0.0,5.0,0.0,0.0,1192;116;1871;1623;782;2053;893;1736;226;1282
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw270_pitch-030,270.0,-30.0,325.0,-60.0,55.0,30.0,0.0,0.0,694;1491;1386;746;352;1687;2028;1138;974;203
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw015_pitch+085,15.0,85.0,165.0,80.0,150.0,5.0,0.0,0.0,416;667;1007;1158;85;500;710;864;1861;767
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw105_pitch-025,105.0,-25.0,110.0,-5.0,5.0,20.0,0.0,0.0,1773;1495;939;145;1499;159;421;424;1858;119
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw250_pitch-010,250.0,-10.0,225.0,-20.0,25.0,10.0,0.0,2e-06,1206;1011;222;481;1516;260;1486;94;818;1849
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw335_pitch+025,335.0,25.0,325.0,-55.0,10.0,80.0,0.0,0.0,180;216;1061;785;1741;1293;1435;1898;816;1972
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw335_pitch+040,335.0,40.0,140.0,55.0,165.0,15.0,0.0,0.0,380;377;1094;1555;993;1504;649;80;952;982
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw160_pitch+090,160.0,90.0,225.0,-25.0,65.0,115.0,0.0,4e-06,355;559;402;1119;820;1849;101;1486;1516;481
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw045_pitch-010,45.0,-10.0,320.0,0.0,85.0,10.0,4e-06,0.0,257;1941;890;1152;1818;1930;367;1957;496;1652
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw300_pitch-025,300.0,-25.0,165.0,75.0,135.0,100.0,0.0,0.0,1936;811;1230;1099;59;586;926;1655;174;2081
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw255_pitch-015,255.0,-15.0,85.0,25.0,170.0,40.0,1e-06,2e-06,1492;100;445;1846;1808;1897;880;1301;2104;1133
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw240_pitch-025,240.0,-25.0,160.0,10.0,80.0,35.0,0.000258,0.000486,2074;1934;1806;1743;77;558;773;250;218;339
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw115_pitch+035,115.0,35.0,180.0,35.0,65.0,0.0,0.0,0.0,1654;1944;88;1856;357;917;1114;849;1471;779
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw040_pitch-075,40.0,-75.0,75.0,40.0,35.0,115.0,0.0,1e-06,629;1925;1480;1558;725;648;1110;784;1582;60
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw325_pitch-085,325.0,-85.0,75.0,-90.0,110.0,5.0,2.2e-05,3.6e-05,1918;1891;1659;2014;722;231;435;24;1458;258
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw270_pitch+030,270.0,30.0,105.0,10.0,165.0,20.0,0.0,0.0,498;504;518;104;1190;913;1314;187;1795;597
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw175_pitch+010,175.0,10.0,275.0,70.0,100.0,60.0,0.0,0.0,1631;801;17;1305;172;356;244;646;353;669
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw115_pitch+020,115.0,20.0,195.0,-40.0,80.0,60.0,0.0,0.0,724;1594;961;1350;655;429;942;1598;684;1699
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw135_pitch+030,135.0,30.0,210.0,0.0,75.0,30.0,0.0,0.0,731;193;1977;137;1337;1073;1107;1613;502;760
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw025_pitch-080,25.0,-80.0,90.0,-5.0,65.0,75.0,0.0,0.0,1352;1222;1012;1662;898;1636;587;1959;252;1864
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw080_pitch+010,80.0,10.0,35.0,-65.0,45.0,75.0,0.0,0.0,34;2031;1554;1150;1581;1065;1299;107;215;1914
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw200_pitch-045,200.0,-45.0,15.0,-40.0,175.0,5.0,0.0,0.0,1729;1786;780;1987;195;1916;453;1448;947;532
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw195_pitch+050,195.0,50.0,180.0,-65.0,15.0,115.0,0.0,0.0,2021;1881;1322;1505;1001;761;857;1548;1229;1739
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw195_pitch+040,195.0,40.0,105.0,-30.0,90.0,70.0,0.0,0.0,1074;477;1232;755;75;178;119;424;159;972
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw220_pitch+030,220.0,30.0,145.0,-5.0,75.0,35.0,0.0,0.0,1176;1784;2052;473;1468;146;1475;1371;1802;1600
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw270_pitch+025,270.0,25.0,260.0,-75.0,10.0,100.0,0.0,0.0,746;1386;694;1687;1491;2028;352;974;1138;2042
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw265_pitch+040,265.0,40.0,350.0,-90.0,85.0,130.0,0.0,0.0,1222;1012;1662;1352;898;1959;1636;587;252;1864
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw330_pitch-070,330.0,-70.0,260.0,-50.0,70.0,20.0,0.0,1e-06,290;1524;985;987;1055;915;228;719;965;307
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw250_pitch-060,250.0,-60.0,325.0,5.0,75.0,65.0,0.0,0.0,1477;1546;1945;1241;1600;1371;1327;146;617;1134
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw130_pitch+085,130.0,85.0,330.0,30.0,160.0,55.0,0.0,0.0,1061;785;216;1435;1972;900;186;566;180;1112
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw210_pitch-050,210.0,-50.0,210.0,-20.0,0.0,30.0,0.0,0.0,614;764;830;944;1367;1879;1563;930;91;284
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw210_pitch-060,210.0,-60.0,265.0,10.0,55.0,70.0,0.0,0.0,1033;978;572;1902;185;1730;758;1409;1123;1258
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw280_pitch+010,280.0,10.0,175.0,65.0,105.0,55.0,0.0,0.0,927;1903;866;1333;795;1973;1589;916;1143;1407
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw130_pitch-010,130.0,-10.0,205.0,-45.0,75.0,35.0,1e-06,1e-06,1629;519;656;828;441;745;1374;1209;197;1790
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw165_pitch+025,165.0,25.0,25.0,0.0,140.0,25.0,0.0,0.0,69;1552;2030;1303;589;1666;136;1811;571;1805
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw330_pitch-045,330.0,-45.0,145.0,75.0,175.0,120.0,0.0,0.0,1175;1154;1258;683;895;2086;1343;771;760;502
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw025_pitch-030,25.0,-30.0,90.0,20.0,65.0,50.0,0.0,1e-06,1870;2088;871;1559;718;230;274;1006;344;583
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw210_pitch+040,210.0,40.0,90.0,5.0,120.0,35.0,0.0,1e-06,730;1328;1587;152;1952;657;1535;122;1884;1618
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw280_pitch-080,280.0,-80.0,280.0,-85.0,0.0,5.0,2.4e-05,3.1e-05,240;142;1991;510;2032;2034;299;245;691;1426
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw000_pitch+025,0.0,25.0,270.0,-90.0,90.0,115.0,0.0,0.0,1665;1689;1359;1493;659;354;1380;189;1667;600
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw215_pitch+090,215.0,90.0,90.0,60.0,125.0,30.0,0.0,1e-06,660;859;1707;783;604;1226;1565;15;1917;1202
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw070_pitch-090,70.0,-90.0,45.0,-65.0,25.0,25.0,1e-06,2e-06,1194;1288;1032;1203;1801;804;1169;943;1895;1908
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw250_pitch+015,250.0,15.0,225.0,35.0,25.0,20.0,0.0,0.0,1052;323;1238;1788;255;1747;1363;891;1721;940
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw180_pitch+070,180.0,70.0,355.0,50.0,175.0,20.0,0.0,0.0,779;1139;1471;163;76;917;1856;1764;612;912
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw355_pitch-040,355.0,-40.0,300.0,65.0,55.0,105.0,0.0,0.0,1607;470;106;73;1385;769;55;1030;1932;729
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw080_pitch-050,80.0,-50.0,35.0,60.0,45.0,110.0,3e-06,1e-06,1911;1748;1969;1265;2068;1212;452;309;1647;248
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw175_pitch-055,175.0,-55.0,280.0,-5.0,105.0,50.0,0.0,0.0,1869;1514;1872;2079;283;1451;2027;1714;1699;812
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw245_pitch-085,245.0,-85.0,160.0,-85.0,85.0,0.0,3.3e-05,1.6e-05,1756;530;1984;1383;394;1335;1709;1511;1584;964
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw345_pitch+065,345.0,65.0,350.0,10.0,5.0,55.0,0.0,0.0,434;1739;1208;761;1505;1322;1881;923;2021;1508
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw015_pitch-020,15.0,-20.0,15.0,70.0,0.0,90.0,0.0,1e-06,700;1830;1177;2080;270;292;1574;188;739;1534
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw295_pitch+060,295.0,60.0,350.0,40.0,55.0,20.0,0.0,0.0,1159;1877;115;1375;2050;1291;304;7;1793;692
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw315_pitch-035,315.0,-35.0,195.0,-80.0,120.0,45.0,0.0,0.0,356;1631;801;17;669;1305;172;244;646;2084
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw190_pitch+045,190.0,45.0,350.0,35.0,160.0,10.0,0.0,0.0,173;46;1677;82;670;396;1474;1321;1889;316
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw310_pitch+070,310.0,70.0,325.0,40.0,15.0,30.0,0.0,1e-06,1072;1400;226;1736;2053;782;1623;1467;84;1871
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw090_pitch-040,90.0,-40.0,85.0,15.0,5.0,55.0,0.0,0.0,997;1770;288;1170;1365;1319;347;1838;2076;788
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw265_pitch+085,265.0,85.0,95.0,45.0,170.0,40.0,0.0,1e-06,252;1959;907;1416;1920;1662;681;1012;1222;2029
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw225_pitch-010,225.0,-10.0,75.0,-5.0,150.0,5.0,2e-06,3e-06,53;60;1582;784;1110;648;772;1452;1480;1925
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw290_pitch-060,290.0,-60.0,285.0,-90.0,5.0,30.0,0.0,6e-06,1358;1966;1626;605;1604;998;653;155;790;245
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw065_pitch+020,65.0,20.0,65.0,40.0,0.0,20.0,2e-06,1.7e-05,1851;2003;850;644;882;200;5;1832;1434;1885
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw315_pitch+040,315.0,40.0,350.0,5.0,35.0,35.0,0.0,0.0,1820;279;1344;368;412;824;552;687;654;1568
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw285_pitch+030,285.0,30.0,295.0,30.0,10.0,0.0,0.0,0.0,1807;1015;2000;1845;591;1735;1433;73;1686;1607
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw155_pitch-075,155.0,-75.0,145.0,20.0,10.0,95.0,0.006892,0.000517,336;607;701;1605;111;1976;1893;1174;1160;1684
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw265_pitch-075,265.0,-75.0,185.0,-65.0,80.0,10.0,0.0,0.0,432;1634;1082;1418;1069;2092;678;1196;2038;922
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw195_pitch-025,195.0,-25.0,195.0,-20.0,0.0,5.0,0.0,0.0,922;2038;1196;678;2092;1082;1634;715;1586;432
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw045_pitch-025,45.0,-25.0,230.0,-75.0,175.0,50.0,0.0,0.0,540;209;2082;941;1703;426;129;287;44;1873
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw210_pitch-070,210.0,-70.0,20.0,-10.0,170.0,60.0,0.0,0.0,828;441;656;1209;197;1629;1123;1409;758;1730
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw110_pitch+050,110.0,50.0,355.0,30.0,115.0,20.0,0.0,0.0,1735;591;1845;1015;73;1807;2000;1607;1433;470
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw245_pitch+050,245.0,50.0,245.0,30.0,0.0,20.0,1e-06,3.4e-05,1200;1146;1656;2005;983;322;1813;1520;754;2098
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw015_pitch+050,15.0,50.0,170.0,-70.0,155.0,120.0,0.0,0.0,785;1061;1435;1972;900;186;216;566;180;1112
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw230_pitch+015,230.0,15.0,245.0,5.0,15.0,10.0,1.3e-05,5e-06,511;140;975;1473;456;328;754;1785;1520;1813
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw300_pitch+035,300.0,35.0,175.0,60.0,125.0,25.0,0.0,0.0,304;2050;692;1459;115;1855;672;1159;1877;1375
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw105_pitch-015,105.0,-15.0,305.0,85.0,160.0,100.0,0.0,0.0,1183;1522;1498;1681;2058;246;139;1069;1418;1121
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw070_pitch-045,70.0,-45.0,70.0,-10.0,0.0,35.0,0.0,0.0,213;1816;1940;526;57;1935;1831;8;1575;1779
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw260_pitch-005,260.0,-5.0,25.0,85.0,125.0,90.0,0.0,0.0,1164;1782;1198;1088;400;1532;1079;1738;861;549
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw300_pitch+060,300.0,60.0,5.0,40.0,65.0,20.0,0.0,0.0,1968;1245;1866;1686;384;1556;1376;1433;717;2000
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw015_pitch-055,15.0,-55.0,155.0,60.0,140.0,115.0,0.0,0.0,105;2083;1297;1256;569;263;791;1837;234;1381
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw040_pitch+045,40.0,45.0,225.0,75.0,175.0,30.0,0.0,6e-06,1659;2014;722;1918;1458;1891;28;1078;848;231
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw295_pitch+090,295.0,90.0,195.0,35.0,100.0,55.0,0.0,0.0,1000;2102;634;677;1844;280;662;1253;1408;668
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw115_pitch-075,115.0,-75.0,295.0,40.0,180.0,115.0,0.0,0.0,1974;1541;1022;268;1799;393;1105;50;1331;2001
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw055_pitch-010,55.0,-10.0,55.0,10.0,0.0,20.0,2e-06,6e-06,2063;1218;451;716;1683;1050;149;826;521;1247
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw190_pitch+060,190.0,60.0,290.0,35.0,100.0,25.0,0.0,0.0,1143;1407;795;1333;672;1855;866;1459;692;1903
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw010_pitch-040,10.0,-40.0,175.0,90.0,165.0,130.0,0.0,0.0,1951;1300;1408;1894;280;1844;1876;1000;920;2102
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw210_pitch-030,210.0,-30.0,25.0,0.0,175.0,30.0,0.0,0.0,69;1303;589;1666;1552;2030;136;1811;571;302
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw190_pitch-020,190.0,-20.0,345.0,35.0,155.0,55.0,0.0,0.0,761;1505;1322;1881;2021;1739;434;1208;1001;857
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw010_pitch+080,10.0,80.0,185.0,-90.0,175.0,170.0,0.0,0.0,1876;920;206;1894;1262;889;575;1951;756;1300
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw065_pitch-080,65.0,-80.0,240.0,85.0,175.0,165.0,1e-05,6.7e-05,1814;1994;227;1530;1444;1823;1031;1157;411;1527
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw270_pitch-010,270.0,-10.0,275.0,55.0,5.0,65.0,0.0,1e-06,2041;986;353;2012;721;646;244;172;1305;202
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw150_pitch+035,150.0,35.0,130.0,25.0,20.0,10.0,0.0,0.0,397;1950;873;786;1478;1311;2070;325;247;1691
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw030_pitch-065,30.0,-65.0,95.0,-65.0,65.0,0.0,0.0,0.0,855;1899;1523;131;1361;627;583;10;344;1006
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw325_pitch-090,325.0,-90.0,230.0,85.0,95.0,175.0,0.0,2.3e-05,1401;1092;525;25;1323;1836;342;632;622;1740
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw190_pitch-050,190.0,-50.0,200.0,70.0,10.0,120.0,0.0,0.0,118;1829;1060;1121;139;2058;522;12;471;1681
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw295_pitch+080,295.0,80.0,195.0,90.0,100.0,10.0,0.0,0.0,1001;2021;1881;857;1548;1322;1505;1229;1093;1275
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw220_pitch-070,220.0,-70.0,95.0,-75.0,125.0,5.0,0.0,0.0,10;627;1611;131;296;1899;472;855;2065;1422
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw185_pitch-060,185.0,-60.0,105.0,85.0,80.0,145.0,0.0,0.0,67;810;972;2044;178;1204;1990;1646;1907;755
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw310_pitch+060,310.0,60.0,300.0,10.0,10.0,50.0,0.0,0.0,1208;434;1739;923;1508;761;508;1096;908;52
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw245_pitch+080,245.0,80.0,230.0,65.0,15.0,15.0,1e-06,2e-06,342;632;622;1836;1740;1323;1263;1401;1092;956
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw045_pitch-070,45.0,-70.0,45.0,-55.0,0.0,15.0,2e-05,2e-06,1413;214;1880;166;865;443;1765;505;1948;809
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw060_pitch-090,60.0,-90.0,55.0,-90.0,5.0,0.0,0.000526,0.0031,1833;1591;690;1453;674;1624;702;420;351;1168
G1,clean,test,zscore-neg-L2,matched-degraded,G1_yaw125_pitch+060,125.0,60.0,190.0,35.0,65.0,25.0,0.0,0.0,141;1075;1551;494;1043;1929;523;1395;800;405
G3,clean,val,neg-L2,matched-degraded,G3_yaw285_pitch+080,285.0,80.0,105.0,20.0,180.0,60.0,1.1e-05,4e-06,1398;1408;1586;2072;498;798;1060;1990;393;856
G3,clean,val,neg-L2,matched-degraded,G3_yaw200_pitch+080,200.0,80.0,200.0,90.0,0.0,10.0,0.0,0.0,499;1186;961;363;232;471;770;118;1853;840
G3,clean,val,neg-L2,matched-degraded,G3_yaw345_pitch-045,345.0,-45.0,345.0,-50.0,0.0,5.0,1e-06,0.0,1131;1829;687;512;12;1568;267;1026;1438;704
G3,clean,val,neg-L2,matched-degraded,G3_yaw000_pitch-090,0.0,-90.0,0.0,-85.0,0.0,5.0,0.0,0.0,409;875;1316;2105;1017;1085;517;1156;968;141
G3,clean,val,neg-L2,matched-degraded,G3_yaw160_pitch+025,160.0,25.0,160.0,0.0,0.0,25.0,1e-06,2e-06,1496;1897;988;400;2036;657;592;545;337;1369
G3,clean,val,neg-L2,matched-degraded,G3_yaw315_pitch+045,315.0,45.0,315.0,50.0,0.0,5.0,0.0,0.0,1927;1340;1567;2033;1664;1655;1220;109;475;952
G3,clean,val,neg-L2,matched-degraded,G3_yaw160_pitch-035,160.0,-35.0,160.0,-30.0,0.0,5.0,0.0,1e-06,1583;194;1875;337;545;657;592;1053;400;479
G3,clean,val,neg-L2,matched-degraded,G3_yaw180_pitch+000,180.0,0.0,180.0,5.0,0.0,5.0,0.0,0.0,1308;643;469;904;256;1677;1366;1075;1257;1860
G3,clean,val,neg-L2,matched-degraded,G3_yaw150_pitch-050,150.0,-50.0,150.0,-55.0,0.0,5.0,0.0,2e-06,1865;1221;1115;2087;1361;488;1587;1447;897;1249
G3,clean,val,neg-L2,matched-degraded,G3_yaw035_pitch+085,35.0,85.0,35.0,90.0,0.0,5.0,0.0,1e-06,1406;1980;71;1651;483;385;617;1874;743;474
G3,clean,val,neg-L2,matched-degraded,G3_yaw125_pitch-035,125.0,-35.0,125.0,-40.0,0.0,5.0,0.0,0.0,2038;176;675;1540;923;1907;2102;1264;2027;810
G3,clean,val,neg-L2,matched-degraded,G3_yaw280_pitch+075,280.0,75.0,295.0,-20.0,15.0,95.0,2e-06,1e-06,797;564;365;1455;1364;947;523;1822;587;393
G3,clean,val,neg-L2,matched-degraded,G3_yaw280_pitch-025,280.0,-25.0,10.0,30.0,90.0,55.0,1e-06,0.0,972;999;477;1058;1746;1091;139;1377;241;1560
G3,clean,val,neg-L2,matched-degraded,G3_yaw045_pitch+080,45.0,80.0,45.0,70.0,0.0,10.0,3e-06,0.0,1941;2082;295;1818;890;1652;1482;825;496;1575
G3,clean,val,neg-L2,matched-degraded,G3_yaw185_pitch-010,185.0,-10.0,185.0,-20.0,0.0,10.0,0.0,0.0,50;313;1235;1041;1675;543;1219;1229;1674;1441
G3,clean,val,neg-L2,matched-degraded,G3_yaw005_pitch+015,5.0,15.0,5.0,10.0,0.0,5.0,0.0,0.0,902;1912;1390;1135;1855;1903;1445;1754;458;1141
G3,clean,val,neg-L2,matched-degraded,G3_yaw255_pitch-030,255.0,-30.0,260.0,10.0,5.0,40.0,2e-06,0.0,497;1002;1501;1716;718;1611;1559;96;1397;1294
G3,clean,val,neg-L2,matched-degraded,G3_yaw285_pitch-070,285.0,-70.0,285.0,-65.0,0.0,5.0,0.0,0.0,1762;919;1039;1103;998;653;142;1966;1991;605
G3,clean,val,neg-L2,matched-degraded,G3_yaw050_pitch-030,50.0,-30.0,50.0,-25.0,0.0,5.0,0.0,0.0,644;2057;621;1642;773;1434;1137;5;250;850
G3,clean,val,neg-L2,matched-degraded,G3_yaw115_pitch+030,115.0,30.0,180.0,30.0,65.0,0.0,0.0,0.0,1291;1075;1677;904;1572;717;1402;46;362;314
G3,clean,val,neg-L2,matched-degraded,G3_yaw345_pitch-085,345.0,-85.0,345.0,-5.0,0.0,80.0,5e-06,6e-06,152;883;995;1884;1299;1943;504;1251;2056;1830
G3,clean,val,neg-L2,matched-degraded,G3_yaw300_pitch+050,300.0,50.0,300.0,45.0,0.0,5.0,0.0,0.0,32;1013;2037;714;1326;1992;1974;1329;1495;857
G3,clean,val,neg-L2,matched-degraded,G3_yaw065_pitch+065,65.0,65.0,235.0,55.0,170.0,10.0,0.0,0.0,516;1195;329;47;1949;580;446;1216;688;1025
G3,clean,val,neg-L2,matched-degraded,G3_yaw090_pitch-085,90.0,-85.0,90.0,-30.0,0.0,55.0,1e-06,0.0,230;23;288;1887;1392;1751;833;1978;1339;330
G3,clean,val,neg-L2,matched-degraded,G3_yaw325_pitch+045,325.0,45.0,325.0,50.0,0.0,5.0,1e-06,2e-06,1521;1072;568;1982;1995;652;194;1583;885;337
G3,clean,val,neg-L2,matched-degraded,G3_yaw240_pitch-040,240.0,-40.0,235.0,-45.0,5.0,5.0,0.0,1e-06,705;1302;298;1417;948;1653;133;11;1882;1443
G3,clean,val,neg-L2,matched-degraded,G3_yaw340_pitch+045,340.0,45.0,340.0,40.0,0.0,5.0,0.0,0.0,1145;99;889;2024;514;1488;1555;1279;1517;519
G3,clean,val,neg-L2,matched-degraded,G3_yaw030_pitch+050,30.0,50.0,30.0,45.0,0.0,5.0,0.0,0.0,1731;1970;1388;1468;19;1767;1576;1595;445;534
G3,clean,val,neg-L2,matched-degraded,G3_yaw195_pitch+030,195.0,30.0,195.0,-40.0,0.0,70.0,0.0,0.0,724;1673;693;1000;1069;922;963;280;929;1253
G3,clean,val,neg-L2,matched-degraded,G3_yaw255_pitch+040,255.0,40.0,255.0,45.0,0.0,5.0,0.0,1e-06,1518;1;620;1539;1625;96;1399;1163;686;2013
G3,clean,val,neg-L2,matched-degraded,G3_yaw215_pitch+020,215.0,20.0,215.0,15.0,0.0,5.0,0.0,0.0,243;1787;1037;182;48;1140;966;220;707;539
G3,clean,val,neg-L2,matched-degraded,G3_yaw000_pitch+085,0.0,85.0,0.0,90.0,0.0,5.0,0.0,0.0,659;794;1698;1493;1955;148;1722;600;639;1689
G3,clean,val,neg-L2,matched-degraded,G3_yaw120_pitch+050,120.0,50.0,110.0,55.0,10.0,5.0,0.0,0.0,1370;1592;591;579;938;613;1686;1670;1109;1317
G3,clean,val,neg-L2,matched-degraded,G3_yaw095_pitch-055,95.0,-55.0,95.0,35.0,0.0,90.0,0.0,0.0,350;1692;898;1769;1825;660;252;2076;1198;1227
G3,clean,val,neg-L2,matched-degraded,G3_yaw025_pitch-035,25.0,-35.0,25.0,-25.0,0.0,10.0,0.0,0.0,296;406;1738;861;819;2008;179;1663;1382;36
G3,clean,val,neg-L2,matched-degraded,G3_yaw165_pitch-025,165.0,-25.0,165.0,-30.0,0.0,5.0,0.0,0.0,1177;928;1950;733;191;1529;987;83;2012;2100
G3,clean,val,neg-L2,matched-degraded,G3_yaw335_pitch-010,335.0,-10.0,335.0,-15.0,0.0,5.0,1e-06,1.2e-05,1684;1939;1244;237;1669;701;1160;560;1599;679
G3,clean,val,neg-L2,matched-degraded,G3_yaw265_pitch-035,265.0,-35.0,265.0,-30.0,0.0,5.0,1e-06,0.0,601;223;1666;63;1178;786;1741;247;1682;1593
G3,clean,val,neg-L2,matched-degraded,G3_yaw135_pitch+000,135.0,0.0,165.0,-80.0,30.0,80.0,1e-06,1e-06,2090;1057;1269;473;954;1750;1899;1411;1023;663
G3,clean,val,neg-L2,matched-degraded,G3_yaw320_pitch+040,320.0,40.0,320.0,35.0,0.0,5.0,0.0,0.0,1843;602;13;1736;1573;1759;1439;1805;1821;383
G3,clean,val,neg-L2,matched-degraded,G3_yaw210_pitch+070,210.0,70.0,210.0,65.0,0.0,5.0,0.0,0.0,771;1123;325;1954;1704;614;332;1343;1879;731
